site,transect,point,x,y,z
T43-21-2021,0,0,-6.81460275,4.133233485,-5.983603744
T43-21-2021,0,1,-6.807558176,4.140345045,-5.984336447
T43-21-2021,0,2,-6.800513603,4.147456605,-5.984981553
T43-21-2021,0,3,-6.793469029,4.154568165,-5.982997961
T43-21-2021,0,4,-6.786424456,4.161679725,-5.987777753
T43-21-2021,0,5,-6.779379882,4.168791285,-5.9896734
T43-21-2021,0,6,-6.772335308,4.175902844,-5.991477052
T43-21-2021,0,7,-6.765290735,4.183014404,-5.996523599
T43-21-2021,0,8,-6.758246161,4.190125964,-6.003541759
T43-21-2021,0,9,-6.751201588,4.197237524,-6.008067637
T43-21-2021,0,10,-6.744157014,4.204349084,-6.009283141
T43-21-2021,0,11,-6.737112441,4.211460644,-6.006499016
T43-21-2021,0,12,-6.730067867,4.218572204,-6.006499016
T43-21-2021,0,13,-6.723023293,4.225683763,-6.038031988
T43-21-2021,0,14,-6.71597872,4.232795323,0
T43-21-2021,0,15,-6.708934146,4.239906883,0
T43-21-2021,0,16,-6.701889573,4.247018443,0
T43-21-2021,0,17,-6.694844999,4.254130003,-5.896242857
T43-21-2021,0,18,-6.687800426,4.261241563,-5.891720666
T43-21-2021,0,19,-6.680755852,4.268353123,-5.890007676
T43-21-2021,0,20,-6.673711278,4.275464682,-5.886087273
T43-21-2021,0,21,-6.666666705,4.282576242,-5.880023742
T43-21-2021,0,22,-6.659622131,4.289687802,-5.8786825
T43-21-2021,0,23,-6.652577558,4.296799362,-5.875616617
T43-21-2021,0,24,-6.645532984,4.303910922,-5.864821941
T43-21-2021,0,25,-6.638488411,4.311022482,-5.863750697
T43-21-2021,0,26,-6.631443837,4.318134042,-5.86418633
T43-21-2021,0,27,-6.624399263,4.325245601,-5.86177665
T43-21-2021,0,28,-6.61735469,4.332357161,-5.86177665
T43-21-2021,0,29,-6.610310116,4.339468721,-5.865628895
T43-21-2021,0,30,-6.603265543,4.346580281,-5.873498029
T43-21-2021,0,31,-6.596220969,4.353691841,-5.673359151
T43-21-2021,0,32,-6.589176396,4.360803401,-5.576649315
